,label,text
594,1,"At an international conference in India, U.S. Secretary of State John Kerry said the world stood with the people of France “not just in anger and in outrage, but in solidarity and commitment to the cause of confronting extremism and in the cause that extremists fear so much and that has always united our countries: freedom.”
Posthumous video emerged Sunday of Coulibaly, who prosecutors said was newly linked by ballistics tests to a third shooting — the Wednesday attack on a jogger in a Paris suburb that left the 32-year-old man gravely injured."
595,1,"In the video, Coulibaly speaks fluent French and broken Arabic, pledging allegiance to the Islamic State group and detailing the terror operation he said was about to unfold."
596,1,The Kouachi brothers claimed the attacks were planned and financed by Al Qaeda in Yemen.
597,1,HALIFAX—Nova Scotia’s RCMP say an alleged plan by at least two suspects to carry out “mass killings” of civilians in a public place in the Halifax-area on Valentine’s Day has been foiled.
598,1,Asst.
599,1,Commissioner Brian Brennan says a man who was found dead in a Halifax-area home early Friday intended to go to a public place with a woman and open fire on citizens before killing themselves.
600,1,Police received information from the public on Thursday morning of a potential significant weapons-related threat.
601,1,"The information suggested a 19-year-old Halifax-area man and a 23-year old woman from Geneva, Ill., had access to firearms, Brennan said."
602,1,"“We received a threat that individuals were planning on targeting a public venue in Halifax, to go there and commit mass killings of civilians and to ultimately kill themselves,” Brennan said in a phone interview Friday night."
603,1,"“Given the public venue that we believe was to be targeted, there was the potential for significant casualties and injury to citizens.”
Brennan would not say which venue was being targeted."
604,1,"He says two other male suspects, ages 20 and 17, were also involved, although he says investigators were still trying to determine what their role was."
605,1,"Brennan said firearms have been seized, although he could not say what kind, how many, or where the weapons were seized."
606,1,"“The weapons seized had the ability to inflict a lot of casualties if used in a populated area,” said Brennan."
607,1,Police say they found the 19-year-old man dead at a home in the Halifax-area around 1:20 a.m. Friday.
608,1,"Brennan would not elaborate on the circumstances surrounding his death, saying the issue has been referred to the province’s Serious Incident Response Team, which reviews all serious incidents involving police in the province."
609,1,He said the 20-year-old man and 23-year-old woman were arrested around 2 a.m. at the Halifax airport.
610,1,Brennan said the woman was arriving on a plane and the man was there to meet her.
611,1,"The 17-year-old boy was arrested around 11 a.m. in the Halifax area, he said."
612,1,Brennan said all three suspects remain in police custody and there’s no word on charges.
613,1,"Brennan would not characterize the alleged plot as terrorism, saying the views of the individuals “were not based in religion or culture.”
He added that he’s “extremely confident” that all participants in the incident have been arrested."
614,1,"When Gaith Mohammed, a young man in his twenties with a degree in accounting, went to see American Sniper during its opening week at Baghdad’s Mansour Mall, he says the theatre was full and rowdy."
615,1,"“Some people watching were just concentrating, but others were screaming ‘F--k, shoot him!"
616,1,"He has an IED, don’t wait for permission!"
617,1,"!’” Mohammed laughed, recounting the film’s many tense scenes when U.S. Navy SEAL sniper Chris Kyle, played by Bradley Cooper, radios in for authorization to take out a potential threat."
618,1,"The film, set during the U.S.-led occupation of Iraq and released on Christmas Day, hit nerves in the U.S. immediately."
619,1,Some critics and commentators lauded it as patriotic and unflinching; others dismissed it as reductionist and racist.
620,1,Many people also objected to the film's portrayal of Kyle — a man who described Iraqis as “savages” in his memoir — as a hero.
621,1,"Directed by Clint Eastwood, the movie is based on a book by the late Kyle, now known as the most lethal sniper in U.S. military history."
622,1,"It has broken records, topped box office sales and racked up Oscar nominations, including one for best picture."
623,1,"It’s been stirring controversy in Iraq, too."
624,1,"In Baghdad, where much of the film is set, the movie drew full crowds at one of the city’s new upscale cinemas."
625,1,"Dressed in a fur-collared coat and loafers, Mohammed says many of the showings were sold out, and he knows of people who had to book their tickets a day in advance during opening week."
626,1,"But after just a week on screens, the Mansour Mall theatre pulled the movie."
627,1,A theatre employee sitting at the box office says management made the decision “because the hero of this film boasts of killing more than 160 Muslims.” The employee declined to give his name because he did not have permission to speak to journalists.
628,1,Mansour Mall attracts a largely upscale crowd in Baghdad.
629,1,"Behind tall gates and multiple layers of security complete with metal detectors and X-ray belts, the theatres here show a mix of Western and Arab films."
